method_name	method_col	method_pch	organism	threshold	TPR	L1
DEXSeq-default	DEXSeq-default	complete	Human	0.01	0.544444444444444	1 ds. 1 nonds (n = 90, n.ds = 90)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.01	0.544444444444444	1 ds. 1 nonds (n = 90, n.ds = 90)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.01	0.622222222222222	1 ds. 1 nonds (n = 90, n.ds = 90)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	0.611111111111111	1 ds. 1 nonds (n = 90, n.ds = 90)
featureCounts-flat	featureCounts-flat	complete	Human	0.01	0.622222222222222	1 ds. 1 nonds (n = 90, n.ds = 90)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	0.611111111111111	1 ds. 1 nonds (n = 90, n.ds = 90)
featureCounts-exon	featureCounts-exon	complete	Human	0.01	0.588888888888889	1 ds. 1 nonds (n = 90, n.ds = 90)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.01	0.566666666666667	1 ds. 1 nonds (n = 90, n.ds = 90)
casper	casper	complete	Human	0.01	0.311111111111111	1 ds. 1 nonds (n = 90, n.ds = 90)
casper, incomplete	casper	incomplete	Human	0.01	0.333333333333333	1 ds. 1 nonds (n = 90, n.ds = 90)
MISO	MISO	complete	Human	0.01	0.666666666666667	1 ds. 1 nonds (n = 90, n.ds = 90)
MISO, incomplete	MISO	incomplete	Human	0.01	0.488888888888889	1 ds. 1 nonds (n = 90, n.ds = 90)
SplicingGraph	SplicingGraph	complete	Human	0.01	0.622222222222222	1 ds. 1 nonds (n = 90, n.ds = 90)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	0.566666666666667	1 ds. 1 nonds (n = 90, n.ds = 90)
TopHat-junctions	TopHat-junctions	complete	Human	0.01	0.655555555555556	1 ds. 1 nonds (n = 90, n.ds = 90)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	0.533333333333333	1 ds. 1 nonds (n = 90, n.ds = 90)
kallisto	kallisto	complete	Human	0.01	0.655555555555556	1 ds. 1 nonds (n = 90, n.ds = 90)
kallisto, incomplete	kallisto	incomplete	Human	0.01	0.455555555555556	1 ds. 1 nonds (n = 90, n.ds = 90)
DEXSeq-default	DEXSeq-default	complete	Human	0.05	0.577777777777778	1 ds. 1 nonds (n = 90, n.ds = 90)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.05	0.555555555555556	1 ds. 1 nonds (n = 90, n.ds = 90)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.05	0.655555555555556	1 ds. 1 nonds (n = 90, n.ds = 90)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.05	0.633333333333333	1 ds. 1 nonds (n = 90, n.ds = 90)
featureCounts-flat	featureCounts-flat	complete	Human	0.05	0.655555555555556	1 ds. 1 nonds (n = 90, n.ds = 90)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	0.633333333333333	1 ds. 1 nonds (n = 90, n.ds = 90)
featureCounts-exon	featureCounts-exon	complete	Human	0.05	0.633333333333333	1 ds. 1 nonds (n = 90, n.ds = 90)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.05	0.588888888888889	1 ds. 1 nonds (n = 90, n.ds = 90)
casper	casper	complete	Human	0.05	0.344444444444444	1 ds. 1 nonds (n = 90, n.ds = 90)
casper, incomplete	casper	incomplete	Human	0.05	0.344444444444444	1 ds. 1 nonds (n = 90, n.ds = 90)
MISO	MISO	complete	Human	0.05	0.688888888888889	1 ds. 1 nonds (n = 90, n.ds = 90)
MISO, incomplete	MISO	incomplete	Human	0.05	0.522222222222222	1 ds. 1 nonds (n = 90, n.ds = 90)
SplicingGraph	SplicingGraph	complete	Human	0.05	0.644444444444444	1 ds. 1 nonds (n = 90, n.ds = 90)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	0.622222222222222	1 ds. 1 nonds (n = 90, n.ds = 90)
TopHat-junctions	TopHat-junctions	complete	Human	0.05	0.688888888888889	1 ds. 1 nonds (n = 90, n.ds = 90)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	0.622222222222222	1 ds. 1 nonds (n = 90, n.ds = 90)
kallisto	kallisto	complete	Human	0.05	0.677777777777778	1 ds. 1 nonds (n = 90, n.ds = 90)
kallisto, incomplete	kallisto	incomplete	Human	0.05	0.511111111111111	1 ds. 1 nonds (n = 90, n.ds = 90)
DEXSeq-default	DEXSeq-default	complete	Human	0.1	0.6	1 ds. 1 nonds (n = 90, n.ds = 90)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.1	0.577777777777778	1 ds. 1 nonds (n = 90, n.ds = 90)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.1	0.677777777777778	1 ds. 1 nonds (n = 90, n.ds = 90)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.1	0.666666666666667	1 ds. 1 nonds (n = 90, n.ds = 90)
featureCounts-flat	featureCounts-flat	complete	Human	0.1	0.677777777777778	1 ds. 1 nonds (n = 90, n.ds = 90)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	0.666666666666667	1 ds. 1 nonds (n = 90, n.ds = 90)
featureCounts-exon	featureCounts-exon	complete	Human	0.1	0.633333333333333	1 ds. 1 nonds (n = 90, n.ds = 90)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	0.6	1 ds. 1 nonds (n = 90, n.ds = 90)
casper	casper	complete	Human	0.1	0.355555555555556	1 ds. 1 nonds (n = 90, n.ds = 90)
casper, incomplete	casper	incomplete	Human	0.1	0.377777777777778	1 ds. 1 nonds (n = 90, n.ds = 90)
MISO	MISO	complete	Human	0.1	0.688888888888889	1 ds. 1 nonds (n = 90, n.ds = 90)
MISO, incomplete	MISO	incomplete	Human	0.1	0.533333333333333	1 ds. 1 nonds (n = 90, n.ds = 90)
SplicingGraph	SplicingGraph	complete	Human	0.1	0.677777777777778	1 ds. 1 nonds (n = 90, n.ds = 90)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	0.644444444444444	1 ds. 1 nonds (n = 90, n.ds = 90)
TopHat-junctions	TopHat-junctions	complete	Human	0.1	0.733333333333333	1 ds. 1 nonds (n = 90, n.ds = 90)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	0.644444444444444	1 ds. 1 nonds (n = 90, n.ds = 90)
kallisto	kallisto	complete	Human	0.1	0.677777777777778	1 ds. 1 nonds (n = 90, n.ds = 90)
kallisto, incomplete	kallisto	incomplete	Human	0.1	0.522222222222222	1 ds. 1 nonds (n = 90, n.ds = 90)
DEXSeq-default	DEXSeq-default	complete	Human	0.01	0.531468531468531	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.01	0.517482517482518	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.01	0.608391608391608	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	0.573426573426573	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
featureCounts-flat	featureCounts-flat	complete	Human	0.01	0.622377622377622	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	0.573426573426573	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
featureCounts-exon	featureCounts-exon	complete	Human	0.01	0.517482517482518	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.01	0.496503496503497	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
casper	casper	complete	Human	0.01	0.335664335664336	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
casper, incomplete	casper	incomplete	Human	0.01	0.328671328671329	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
MISO	MISO	complete	Human	0.01	0.629370629370629	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
MISO, incomplete	MISO	incomplete	Human	0.01	0.517482517482518	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
SplicingGraph	SplicingGraph	complete	Human	0.01	0.601398601398601	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	0.510489510489511	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
TopHat-junctions	TopHat-junctions	complete	Human	0.01	0.573426573426573	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	0.538461538461538	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
kallisto	kallisto	complete	Human	0.01	0.636363636363636	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
kallisto, incomplete	kallisto	incomplete	Human	0.01	0.482517482517482	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
DEXSeq-default	DEXSeq-default	complete	Human	0.05	0.58041958041958	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.05	0.573426573426573	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.05	0.664335664335664	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.05	0.629370629370629	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
featureCounts-flat	featureCounts-flat	complete	Human	0.05	0.671328671328671	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	0.636363636363636	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
featureCounts-exon	featureCounts-exon	complete	Human	0.05	0.587412587412587	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.05	0.566433566433566	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
casper	casper	complete	Human	0.05	0.356643356643357	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
casper, incomplete	casper	incomplete	Human	0.05	0.335664335664336	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
MISO	MISO	complete	Human	0.05	0.692307692307692	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
MISO, incomplete	MISO	incomplete	Human	0.05	0.587412587412587	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
SplicingGraph	SplicingGraph	complete	Human	0.05	0.657342657342657	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	0.552447552447552	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
TopHat-junctions	TopHat-junctions	complete	Human	0.05	0.615384615384615	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	0.587412587412587	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
kallisto	kallisto	complete	Human	0.05	0.671328671328671	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
kallisto, incomplete	kallisto	incomplete	Human	0.05	0.538461538461538	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
DEXSeq-default	DEXSeq-default	complete	Human	0.1	0.601398601398601	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.1	0.587412587412587	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.1	0.678321678321678	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.1	0.643356643356643	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
featureCounts-flat	featureCounts-flat	complete	Human	0.1	0.685314685314685	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	0.65034965034965	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
featureCounts-exon	featureCounts-exon	complete	Human	0.1	0.615384615384615	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	0.58041958041958	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
casper	casper	complete	Human	0.1	0.363636363636364	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
casper, incomplete	casper	incomplete	Human	0.1	0.34965034965035	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
MISO	MISO	complete	Human	0.1	0.713286713286713	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
MISO, incomplete	MISO	incomplete	Human	0.1	0.657342657342657	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
SplicingGraph	SplicingGraph	complete	Human	0.1	0.671328671328671	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	0.559440559440559	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
TopHat-junctions	TopHat-junctions	complete	Human	0.1	0.664335664335664	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	0.608391608391608	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
kallisto	kallisto	complete	Human	0.1	0.713286713286713	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
kallisto, incomplete	kallisto	incomplete	Human	0.1	0.573426573426573	1 ds.[ 2,17] nonds (n = 143, n.ds = 143)
DEXSeq-default	DEXSeq-default	complete	Human	0.01	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.01	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.01	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
featureCounts-flat	featureCounts-flat	complete	Human	0.01	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
featureCounts-exon	featureCounts-exon	complete	Human	0.01	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.01	0.555555555555556	2 ds. 0 nonds (n = 9, n.ds = 9)
casper	casper	complete	Human	0.01	0.444444444444444	2 ds. 0 nonds (n = 9, n.ds = 9)
casper, incomplete	casper	incomplete	Human	0.01	0.555555555555556	2 ds. 0 nonds (n = 9, n.ds = 9)
MISO	MISO	complete	Human	0.01	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
MISO, incomplete	MISO	incomplete	Human	0.01	0.444444444444444	2 ds. 0 nonds (n = 9, n.ds = 9)
SplicingGraph	SplicingGraph	complete	Human	0.01	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	0.555555555555556	2 ds. 0 nonds (n = 9, n.ds = 9)
TopHat-junctions	TopHat-junctions	complete	Human	0.01	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
kallisto	kallisto	complete	Human	0.01	0.555555555555556	2 ds. 0 nonds (n = 9, n.ds = 9)
kallisto, incomplete	kallisto	incomplete	Human	0.01	0.333333333333333	2 ds. 0 nonds (n = 9, n.ds = 9)
DEXSeq-default	DEXSeq-default	complete	Human	0.05	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.05	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.05	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.05	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
featureCounts-flat	featureCounts-flat	complete	Human	0.05	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
featureCounts-exon	featureCounts-exon	complete	Human	0.05	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.05	0.555555555555556	2 ds. 0 nonds (n = 9, n.ds = 9)
casper	casper	complete	Human	0.05	0.555555555555556	2 ds. 0 nonds (n = 9, n.ds = 9)
casper, incomplete	casper	incomplete	Human	0.05	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
MISO	MISO	complete	Human	0.05	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
MISO, incomplete	MISO	incomplete	Human	0.05	0.444444444444444	2 ds. 0 nonds (n = 9, n.ds = 9)
SplicingGraph	SplicingGraph	complete	Human	0.05	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	0.555555555555556	2 ds. 0 nonds (n = 9, n.ds = 9)
TopHat-junctions	TopHat-junctions	complete	Human	0.05	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
kallisto	kallisto	complete	Human	0.05	0.555555555555556	2 ds. 0 nonds (n = 9, n.ds = 9)
kallisto, incomplete	kallisto	incomplete	Human	0.05	0.333333333333333	2 ds. 0 nonds (n = 9, n.ds = 9)
DEXSeq-default	DEXSeq-default	complete	Human	0.1	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.1	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.1	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.1	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
featureCounts-flat	featureCounts-flat	complete	Human	0.1	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
featureCounts-exon	featureCounts-exon	complete	Human	0.1	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	0.555555555555556	2 ds. 0 nonds (n = 9, n.ds = 9)
casper	casper	complete	Human	0.1	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
casper, incomplete	casper	incomplete	Human	0.1	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
MISO	MISO	complete	Human	0.1	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
MISO, incomplete	MISO	incomplete	Human	0.1	0.444444444444444	2 ds. 0 nonds (n = 9, n.ds = 9)
SplicingGraph	SplicingGraph	complete	Human	0.1	0.777777777777778	2 ds. 0 nonds (n = 9, n.ds = 9)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	0.555555555555556	2 ds. 0 nonds (n = 9, n.ds = 9)
TopHat-junctions	TopHat-junctions	complete	Human	0.1	0.888888888888889	2 ds. 0 nonds (n = 9, n.ds = 9)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	0.666666666666667	2 ds. 0 nonds (n = 9, n.ds = 9)
kallisto	kallisto	complete	Human	0.1	0.555555555555556	2 ds. 0 nonds (n = 9, n.ds = 9)
kallisto, incomplete	kallisto	incomplete	Human	0.1	0.444444444444444	2 ds. 0 nonds (n = 9, n.ds = 9)
DEXSeq-default	DEXSeq-default	complete	Human	0.01	0.571428571428571	2 ds. 1 nonds (n = 14, n.ds = 14)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.01	0.428571428571429	2 ds. 1 nonds (n = 14, n.ds = 14)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.01	0.571428571428571	2 ds. 1 nonds (n = 14, n.ds = 14)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.01	0.428571428571429	2 ds. 1 nonds (n = 14, n.ds = 14)
featureCounts-flat	featureCounts-flat	complete	Human	0.01	0.571428571428571	2 ds. 1 nonds (n = 14, n.ds = 14)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	0.428571428571429	2 ds. 1 nonds (n = 14, n.ds = 14)
featureCounts-exon	featureCounts-exon	complete	Human	0.01	0.5	2 ds. 1 nonds (n = 14, n.ds = 14)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.01	0.357142857142857	2 ds. 1 nonds (n = 14, n.ds = 14)
casper	casper	complete	Human	0.01	0.357142857142857	2 ds. 1 nonds (n = 14, n.ds = 14)
casper, incomplete	casper	incomplete	Human	0.01	0.285714285714286	2 ds. 1 nonds (n = 14, n.ds = 14)
MISO	MISO	complete	Human	0.01	0.571428571428571	2 ds. 1 nonds (n = 14, n.ds = 14)
MISO, incomplete	MISO	incomplete	Human	0.01	0.357142857142857	2 ds. 1 nonds (n = 14, n.ds = 14)
SplicingGraph	SplicingGraph	complete	Human	0.01	0.571428571428571	2 ds. 1 nonds (n = 14, n.ds = 14)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	0.285714285714286	2 ds. 1 nonds (n = 14, n.ds = 14)
TopHat-junctions	TopHat-junctions	complete	Human	0.01	0.571428571428571	2 ds. 1 nonds (n = 14, n.ds = 14)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	0.285714285714286	2 ds. 1 nonds (n = 14, n.ds = 14)
kallisto	kallisto	complete	Human	0.01	0.571428571428571	2 ds. 1 nonds (n = 14, n.ds = 14)
kallisto, incomplete	kallisto	incomplete	Human	0.01	0.142857142857143	2 ds. 1 nonds (n = 14, n.ds = 14)
DEXSeq-default	DEXSeq-default	complete	Human	0.05	0.642857142857143	2 ds. 1 nonds (n = 14, n.ds = 14)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.05	0.428571428571429	2 ds. 1 nonds (n = 14, n.ds = 14)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.05	0.642857142857143	2 ds. 1 nonds (n = 14, n.ds = 14)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.05	0.428571428571429	2 ds. 1 nonds (n = 14, n.ds = 14)
featureCounts-flat	featureCounts-flat	complete	Human	0.05	0.642857142857143	2 ds. 1 nonds (n = 14, n.ds = 14)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	0.428571428571429	2 ds. 1 nonds (n = 14, n.ds = 14)
featureCounts-exon	featureCounts-exon	complete	Human	0.05	0.5	2 ds. 1 nonds (n = 14, n.ds = 14)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.05	0.357142857142857	2 ds. 1 nonds (n = 14, n.ds = 14)
casper	casper	complete	Human	0.05	0.357142857142857	2 ds. 1 nonds (n = 14, n.ds = 14)
casper, incomplete	casper	incomplete	Human	0.05	0.357142857142857	2 ds. 1 nonds (n = 14, n.ds = 14)
MISO	MISO	complete	Human	0.05	0.571428571428571	2 ds. 1 nonds (n = 14, n.ds = 14)
MISO, incomplete	MISO	incomplete	Human	0.05	0.357142857142857	2 ds. 1 nonds (n = 14, n.ds = 14)
SplicingGraph	SplicingGraph	complete	Human	0.05	0.571428571428571	2 ds. 1 nonds (n = 14, n.ds = 14)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	0.428571428571429	2 ds. 1 nonds (n = 14, n.ds = 14)
TopHat-junctions	TopHat-junctions	complete	Human	0.05	0.571428571428571	2 ds. 1 nonds (n = 14, n.ds = 14)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	0.357142857142857	2 ds. 1 nonds (n = 14, n.ds = 14)
kallisto	kallisto	complete	Human	0.05	0.642857142857143	2 ds. 1 nonds (n = 14, n.ds = 14)
kallisto, incomplete	kallisto	incomplete	Human	0.05	0.214285714285714	2 ds. 1 nonds (n = 14, n.ds = 14)
DEXSeq-default	DEXSeq-default	complete	Human	0.1	0.642857142857143	2 ds. 1 nonds (n = 14, n.ds = 14)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.1	0.428571428571429	2 ds. 1 nonds (n = 14, n.ds = 14)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.1	0.642857142857143	2 ds. 1 nonds (n = 14, n.ds = 14)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.1	0.428571428571429	2 ds. 1 nonds (n = 14, n.ds = 14)
featureCounts-flat	featureCounts-flat	complete	Human	0.1	0.642857142857143	2 ds. 1 nonds (n = 14, n.ds = 14)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	0.428571428571429	2 ds. 1 nonds (n = 14, n.ds = 14)
featureCounts-exon	featureCounts-exon	complete	Human	0.1	0.5	2 ds. 1 nonds (n = 14, n.ds = 14)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	0.357142857142857	2 ds. 1 nonds (n = 14, n.ds = 14)
casper	casper	complete	Human	0.1	0.357142857142857	2 ds. 1 nonds (n = 14, n.ds = 14)
casper, incomplete	casper	incomplete	Human	0.1	0.357142857142857	2 ds. 1 nonds (n = 14, n.ds = 14)
MISO	MISO	complete	Human	0.1	0.714285714285714	2 ds. 1 nonds (n = 14, n.ds = 14)
MISO, incomplete	MISO	incomplete	Human	0.1	0.428571428571429	2 ds. 1 nonds (n = 14, n.ds = 14)
SplicingGraph	SplicingGraph	complete	Human	0.1	0.571428571428571	2 ds. 1 nonds (n = 14, n.ds = 14)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	0.428571428571429	2 ds. 1 nonds (n = 14, n.ds = 14)
TopHat-junctions	TopHat-junctions	complete	Human	0.1	0.571428571428571	2 ds. 1 nonds (n = 14, n.ds = 14)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	0.357142857142857	2 ds. 1 nonds (n = 14, n.ds = 14)
kallisto	kallisto	complete	Human	0.1	0.785714285714286	2 ds. 1 nonds (n = 14, n.ds = 14)
kallisto, incomplete	kallisto	incomplete	Human	0.1	0.214285714285714	2 ds. 1 nonds (n = 14, n.ds = 14)
DEXSeq-default	DEXSeq-default	complete	Human	0.01	0.45	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.01	0.45	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.01	0.55	2 ds.[ 2,17] nonds (n = 20, n.ds = 20)
