method_name	method_col	method_pch	organism	threshold	TPR	L1
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	0.647577092511013	1 ds. 0 nonds (n = 227, n.ds = 227)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	0.255506607929515	1 ds. 0 nonds (n = 227, n.ds = 227)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	0.493392070484582	1 ds. 0 nonds (n = 227, n.ds = 227)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	0.387665198237885	1 ds. 0 nonds (n = 227, n.ds = 227)
kallisto	kallisto	complete	Drosophila	0.1	0.665198237885463	1 ds. 0 nonds (n = 227, n.ds = 227)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	0.220264317180617	1 ds. 0 nonds (n = 227, n.ds = 227)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.01	0.542372881355932	1 ds. 1 nonds (n = 59, n.ds = 59)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.01	0.457627118644068	1 ds. 1 nonds (n = 59, n.ds = 59)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.01	0.559322033898305	1 ds. 1 nonds (n = 59, n.ds = 59)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.01	0.457627118644068	1 ds. 1 nonds (n = 59, n.ds = 59)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	0.542372881355932	1 ds. 1 nonds (n = 59, n.ds = 59)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	0.457627118644068	1 ds. 1 nonds (n = 59, n.ds = 59)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.01	0.525423728813559	1 ds. 1 nonds (n = 59, n.ds = 59)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	0.457627118644068	1 ds. 1 nonds (n = 59, n.ds = 59)
casper	casper	complete	Drosophila	0.01	0.389830508474576	1 ds. 1 nonds (n = 59, n.ds = 59)
casper, incomplete	casper	incomplete	Drosophila	0.01	0.305084745762712	1 ds. 1 nonds (n = 59, n.ds = 59)
MISO	MISO	complete	Drosophila	0.01	0.576271186440678	1 ds. 1 nonds (n = 59, n.ds = 59)
MISO, incomplete	MISO	incomplete	Drosophila	0.01	0.389830508474576	1 ds. 1 nonds (n = 59, n.ds = 59)
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	0.593220338983051	1 ds. 1 nonds (n = 59, n.ds = 59)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	0.355932203389831	1 ds. 1 nonds (n = 59, n.ds = 59)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	0.423728813559322	1 ds. 1 nonds (n = 59, n.ds = 59)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	0.338983050847458	1 ds. 1 nonds (n = 59, n.ds = 59)
kallisto	kallisto	complete	Drosophila	0.01	0.525423728813559	1 ds. 1 nonds (n = 59, n.ds = 59)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	0.322033898305085	1 ds. 1 nonds (n = 59, n.ds = 59)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.05	0.593220338983051	1 ds. 1 nonds (n = 59, n.ds = 59)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.05	0.508474576271186	1 ds. 1 nonds (n = 59, n.ds = 59)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.05	0.644067796610169	1 ds. 1 nonds (n = 59, n.ds = 59)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.05	0.457627118644068	1 ds. 1 nonds (n = 59, n.ds = 59)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	0.576271186440678	1 ds. 1 nonds (n = 59, n.ds = 59)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	0.474576271186441	1 ds. 1 nonds (n = 59, n.ds = 59)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.05	0.559322033898305	1 ds. 1 nonds (n = 59, n.ds = 59)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	0.474576271186441	1 ds. 1 nonds (n = 59, n.ds = 59)
casper	casper	complete	Drosophila	0.05	0.423728813559322	1 ds. 1 nonds (n = 59, n.ds = 59)
casper, incomplete	casper	incomplete	Drosophila	0.05	0.355932203389831	1 ds. 1 nonds (n = 59, n.ds = 59)
MISO	MISO	complete	Drosophila	0.05	0.644067796610169	1 ds. 1 nonds (n = 59, n.ds = 59)
MISO, incomplete	MISO	incomplete	Drosophila	0.05	0.423728813559322	1 ds. 1 nonds (n = 59, n.ds = 59)
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	0.610169491525424	1 ds. 1 nonds (n = 59, n.ds = 59)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	0.389830508474576	1 ds. 1 nonds (n = 59, n.ds = 59)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	0.576271186440678	1 ds. 1 nonds (n = 59, n.ds = 59)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	0.474576271186441	1 ds. 1 nonds (n = 59, n.ds = 59)
kallisto	kallisto	complete	Drosophila	0.05	0.559322033898305	1 ds. 1 nonds (n = 59, n.ds = 59)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	0.372881355932203	1 ds. 1 nonds (n = 59, n.ds = 59)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.1	0.610169491525424	1 ds. 1 nonds (n = 59, n.ds = 59)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.1	0.508474576271186	1 ds. 1 nonds (n = 59, n.ds = 59)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.1	0.661016949152542	1 ds. 1 nonds (n = 59, n.ds = 59)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.1	0.508474576271186	1 ds. 1 nonds (n = 59, n.ds = 59)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	0.627118644067797	1 ds. 1 nonds (n = 59, n.ds = 59)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	0.508474576271186	1 ds. 1 nonds (n = 59, n.ds = 59)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.1	0.593220338983051	1 ds. 1 nonds (n = 59, n.ds = 59)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	0.474576271186441	1 ds. 1 nonds (n = 59, n.ds = 59)
casper	casper	complete	Drosophila	0.1	0.457627118644068	1 ds. 1 nonds (n = 59, n.ds = 59)
casper, incomplete	casper	incomplete	Drosophila	0.1	0.389830508474576	1 ds. 1 nonds (n = 59, n.ds = 59)
MISO	MISO	complete	Drosophila	0.1	0.677966101694915	1 ds. 1 nonds (n = 59, n.ds = 59)
MISO, incomplete	MISO	incomplete	Drosophila	0.1	0.457627118644068	1 ds. 1 nonds (n = 59, n.ds = 59)
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	0.610169491525424	1 ds. 1 nonds (n = 59, n.ds = 59)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	0.406779661016949	1 ds. 1 nonds (n = 59, n.ds = 59)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	0.610169491525424	1 ds. 1 nonds (n = 59, n.ds = 59)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	0.525423728813559	1 ds. 1 nonds (n = 59, n.ds = 59)
kallisto	kallisto	complete	Drosophila	0.1	0.610169491525424	1 ds. 1 nonds (n = 59, n.ds = 59)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	0.389830508474576	1 ds. 1 nonds (n = 59, n.ds = 59)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.01	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.01	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.01	0.642857142857143	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.01	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	0.642857142857143	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.01	0.571428571428571	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	0.535714285714286	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
casper	casper	complete	Drosophila	0.01	0.392857142857143	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
casper, incomplete	casper	incomplete	Drosophila	0.01	0.428571428571429	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
MISO	MISO	complete	Drosophila	0.01	0.678571428571429	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
MISO, incomplete	MISO	incomplete	Drosophila	0.01	0.571428571428571	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	0.464285714285714	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
kallisto	kallisto	complete	Drosophila	0.01	0.642857142857143	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	0.357142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.05	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.05	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.05	0.642857142857143	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.05	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	0.642857142857143	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.05	0.571428571428571	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	0.535714285714286	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
casper	casper	complete	Drosophila	0.05	0.5	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
casper, incomplete	casper	incomplete	Drosophila	0.05	0.535714285714286	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
MISO	MISO	complete	Drosophila	0.05	0.714285714285714	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
MISO, incomplete	MISO	incomplete	Drosophila	0.05	0.571428571428571	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	0.642857142857143	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	0.5	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	0.642857142857143	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
kallisto	kallisto	complete	Drosophila	0.05	0.642857142857143	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	0.428571428571429	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.1	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.1	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.1	0.678571428571429	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.1	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	0.642857142857143	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.1	0.571428571428571	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	0.535714285714286	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
casper	casper	complete	Drosophila	0.1	0.5	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
casper, incomplete	casper	incomplete	Drosophila	0.1	0.535714285714286	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
MISO	MISO	complete	Drosophila	0.1	0.75	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
MISO, incomplete	MISO	incomplete	Drosophila	0.1	0.571428571428571	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	0.678571428571429	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	0.5	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	0.678571428571429	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	0.607142857142857	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
kallisto	kallisto	complete	Drosophila	0.1	0.642857142857143	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	0.464285714285714	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.01	0.6875	2 ds. 0 nonds (n = 32, n.ds = 32)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.01	0.1875	2 ds. 0 nonds (n = 32, n.ds = 32)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.01	0.71875	2 ds. 0 nonds (n = 32, n.ds = 32)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.01	0.1875	2 ds. 0 nonds (n = 32, n.ds = 32)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	0.71875	2 ds. 0 nonds (n = 32, n.ds = 32)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	0.1875	2 ds. 0 nonds (n = 32, n.ds = 32)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.01	0.5625	2 ds. 0 nonds (n = 32, n.ds = 32)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	0.1875	2 ds. 0 nonds (n = 32, n.ds = 32)
casper	casper	complete	Drosophila	0.01	0.46875	2 ds. 0 nonds (n = 32, n.ds = 32)
casper, incomplete	casper	incomplete	Drosophila	0.01	0.1875	2 ds. 0 nonds (n = 32, n.ds = 32)
MISO	MISO	complete	Drosophila	0.01	0.71875	2 ds. 0 nonds (n = 32, n.ds = 32)
MISO, incomplete	MISO	incomplete	Drosophila	0.01	0.0625	2 ds. 0 nonds (n = 32, n.ds = 32)
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	0.65625	2 ds. 0 nonds (n = 32, n.ds = 32)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	0.09375	2 ds. 0 nonds (n = 32, n.ds = 32)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	0.59375	2 ds. 0 nonds (n = 32, n.ds = 32)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	0.15625	2 ds. 0 nonds (n = 32, n.ds = 32)
kallisto	kallisto	complete	Drosophila	0.01	0.6875	2 ds. 0 nonds (n = 32, n.ds = 32)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	0.0625	2 ds. 0 nonds (n = 32, n.ds = 32)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.05	0.75	2 ds. 0 nonds (n = 32, n.ds = 32)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.05	0.25	2 ds. 0 nonds (n = 32, n.ds = 32)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.05	0.78125	2 ds. 0 nonds (n = 32, n.ds = 32)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.05	0.1875	2 ds. 0 nonds (n = 32, n.ds = 32)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	0.75	2 ds. 0 nonds (n = 32, n.ds = 32)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	0.1875	2 ds. 0 nonds (n = 32, n.ds = 32)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.05	0.5625	2 ds. 0 nonds (n = 32, n.ds = 32)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	0.21875	2 ds. 0 nonds (n = 32, n.ds = 32)
casper	casper	complete	Drosophila	0.05	0.5625	2 ds. 0 nonds (n = 32, n.ds = 32)
casper, incomplete	casper	incomplete	Drosophila	0.05	0.1875	2 ds. 0 nonds (n = 32, n.ds = 32)
MISO	MISO	complete	Drosophila	0.05	0.75	2 ds. 0 nonds (n = 32, n.ds = 32)
MISO, incomplete	MISO	incomplete	Drosophila	0.05	0.0625	2 ds. 0 nonds (n = 32, n.ds = 32)
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	0.6875	2 ds. 0 nonds (n = 32, n.ds = 32)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	0.125	2 ds. 0 nonds (n = 32, n.ds = 32)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	0.625	2 ds. 0 nonds (n = 32, n.ds = 32)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	0.1875	2 ds. 0 nonds (n = 32, n.ds = 32)
kallisto	kallisto	complete	Drosophila	0.05	0.71875	2 ds. 0 nonds (n = 32, n.ds = 32)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	0.09375	2 ds. 0 nonds (n = 32, n.ds = 32)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.1	0.78125	2 ds. 0 nonds (n = 32, n.ds = 32)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.1	0.25	2 ds. 0 nonds (n = 32, n.ds = 32)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.1	0.84375	2 ds. 0 nonds (n = 32, n.ds = 32)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.1	0.25	2 ds. 0 nonds (n = 32, n.ds = 32)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	0.78125	2 ds. 0 nonds (n = 32, n.ds = 32)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	0.25	2 ds. 0 nonds (n = 32, n.ds = 32)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.1	0.625	2 ds. 0 nonds (n = 32, n.ds = 32)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	0.25	2 ds. 0 nonds (n = 32, n.ds = 32)
casper	casper	complete	Drosophila	0.1	0.5625	2 ds. 0 nonds (n = 32, n.ds = 32)
casper, incomplete	casper	incomplete	Drosophila	0.1	0.1875	2 ds. 0 nonds (n = 32, n.ds = 32)
MISO	MISO	complete	Drosophila	0.1	0.8125	2 ds. 0 nonds (n = 32, n.ds = 32)
MISO, incomplete	MISO	incomplete	Drosophila	0.1	0.09375	2 ds. 0 nonds (n = 32, n.ds = 32)
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	0.75	2 ds. 0 nonds (n = 32, n.ds = 32)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	0.125	2 ds. 0 nonds (n = 32, n.ds = 32)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	0.625	2 ds. 0 nonds (n = 32, n.ds = 32)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	0.1875	2 ds. 0 nonds (n = 32, n.ds = 32)
kallisto	kallisto	complete	Drosophila	0.1	0.75	2 ds. 0 nonds (n = 32, n.ds = 32)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	0.09375	2 ds. 0 nonds (n = 32, n.ds = 32)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.01	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.01	0	2 ds. 1 nonds (n = 8, n.ds = 8)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.01	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.01	0	2 ds. 1 nonds (n = 8, n.ds = 8)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	0	2 ds. 1 nonds (n = 8, n.ds = 8)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.01	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	0	2 ds. 1 nonds (n = 8, n.ds = 8)
casper	casper	complete	Drosophila	0.01	0.25	2 ds. 1 nonds (n = 8, n.ds = 8)
casper, incomplete	casper	incomplete	Drosophila	0.01	0.125	2 ds. 1 nonds (n = 8, n.ds = 8)
MISO	MISO	complete	Drosophila	0.01	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
MISO, incomplete	MISO	incomplete	Drosophila	0.01	0	2 ds. 1 nonds (n = 8, n.ds = 8)
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	0	2 ds. 1 nonds (n = 8, n.ds = 8)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	0.5	2 ds. 1 nonds (n = 8, n.ds = 8)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	0	2 ds. 1 nonds (n = 8, n.ds = 8)
kallisto	kallisto	complete	Drosophila	0.01	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	0	2 ds. 1 nonds (n = 8, n.ds = 8)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.05	0.5	2 ds. 1 nonds (n = 8, n.ds = 8)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.05	0.25	2 ds. 1 nonds (n = 8, n.ds = 8)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.05	0.5	2 ds. 1 nonds (n = 8, n.ds = 8)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.05	0.125	2 ds. 1 nonds (n = 8, n.ds = 8)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	0.125	2 ds. 1 nonds (n = 8, n.ds = 8)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.05	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	0	2 ds. 1 nonds (n = 8, n.ds = 8)
casper	casper	complete	Drosophila	0.05	0.25	2 ds. 1 nonds (n = 8, n.ds = 8)
casper, incomplete	casper	incomplete	Drosophila	0.05	0.125	2 ds. 1 nonds (n = 8, n.ds = 8)
MISO	MISO	complete	Drosophila	0.05	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
MISO, incomplete	MISO	incomplete	Drosophila	0.05	0	2 ds. 1 nonds (n = 8, n.ds = 8)
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	0	2 ds. 1 nonds (n = 8, n.ds = 8)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	0.5	2 ds. 1 nonds (n = 8, n.ds = 8)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	0.125	2 ds. 1 nonds (n = 8, n.ds = 8)
kallisto	kallisto	complete	Drosophila	0.05	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	0	2 ds. 1 nonds (n = 8, n.ds = 8)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.1	0.5	2 ds. 1 nonds (n = 8, n.ds = 8)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.1	0.25	2 ds. 1 nonds (n = 8, n.ds = 8)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.1	0.5	2 ds. 1 nonds (n = 8, n.ds = 8)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.1	0.125	2 ds. 1 nonds (n = 8, n.ds = 8)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	0.125	2 ds. 1 nonds (n = 8, n.ds = 8)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.1	0.375	2 ds. 1 nonds (n = 8, n.ds = 8)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	0.125	2 ds. 1 nonds (n = 8, n.ds = 8)
casper	casper	complete	Drosophila	0.1	0.25	2 ds. 1 nonds (n = 8, n.ds = 8)
casper, incomplete	casper	incomplete	Drosophila	0.1	0.125	2 ds. 1 nonds (n = 8, n.ds = 8)
MISO	MISO	complete	Drosophila	0.1	0.5	2 ds. 1 nonds (n = 8, n.ds = 8)
