method_name	method_col	method_pch	organism	threshold	L1	FDR	TPR	fill_color
kallisto	kallisto	complete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.652014652014652	0.738724727838258	white
kallisto	kallisto	complete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.555555555555556	#00FF00
kallisto	kallisto	complete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.718032786885246	#00FF00
kallisto	kallisto	complete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	0	1	#00FF00
kallisto	kallisto	complete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#00FF00
kallisto	kallisto	complete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.657894736842105	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.391549295774648	0.671850699844479	white
kallisto, incomplete	kallisto	incomplete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.468852459016393	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.236842105263158	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.510683760683761	0.712286158631415	white
kallisto, incomplete	kallisto	incomplete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.527868852459016	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.342105263157895	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.578334825425246	0.732503888024883	white
kallisto, incomplete	kallisto	incomplete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.550819672131148	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.368421052631579	#00FF00
MISO	MISO	complete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.350668647845468	0.679626749611198	white
MISO	MISO	complete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.555555555555556	#0072B2
MISO	MISO	complete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.672131147540984	#0072B2
MISO	MISO	complete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	0	1	#0072B2
MISO	MISO	complete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#0072B2
MISO	MISO	complete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.605263157894737	#0072B2
MISO	MISO	complete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.473204104903079	0.71850699844479	white
MISO	MISO	complete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.555555555555556	#0072B2
MISO	MISO	complete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.708196721311475	#0072B2
MISO	MISO	complete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	0	1	#0072B2
MISO	MISO	complete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#0072B2
MISO	MISO	complete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.605263157894737	#0072B2
MISO	MISO	complete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.552141527001862	0.74805598755832	white
MISO	MISO	complete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.555555555555556	#0072B2
MISO	MISO	complete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.718032786885246	#0072B2
MISO	MISO	complete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	0	1	#0072B2
MISO	MISO	complete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#0072B2
MISO	MISO	complete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.684210526315789	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.3125	0.684292379471229	white
MISO, incomplete	MISO	incomplete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.518032786885246	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.473684210526316	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.432234432234432	0.723172628304821	white
MISO, incomplete	MISO	incomplete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.563934426229508	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.473684210526316	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.507142857142857	0.751166407465008	white
MISO, incomplete	MISO	incomplete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.613114754098361	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.5	#0072B2
SplicingGraph	SplicingGraph	complete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.238888888888889	0.639191290824261	white
SplicingGraph	SplicingGraph	complete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.555555555555556	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.639344262295082	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	0	0.5	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.631578947368421	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.337878787878788	0.679626749611198	white
SplicingGraph	SplicingGraph	complete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.555555555555556	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.675409836065574	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	0	0.5	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.631578947368421	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.387009472259811	0.704510108864697	white
SplicingGraph	SplicingGraph	complete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.555555555555556	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.695081967213115	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	0	0.5	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.631578947368421	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.217307692307692	0.632970451010886	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.550819672131148	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.5	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.315047021943574	0.679626749611198	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.60655737704918	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.552631578947368	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.369444444444444	0.70606531881804	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.626229508196721	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	NA	0	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.552631578947368	#D55E00
TopHat-junctions	TopHat-junctions	complete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.344234079173838	0.59253499222395	white
TopHat-junctions	TopHat-junctions	complete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.626229508196721	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	0	1	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.5	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.501179245283019	0.657853810264386	white
TopHat-junctions	TopHat-junctions	complete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.662295081967213	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	0	1	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.5	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.601611459265891	0.692068429237947	white
TopHat-junctions	TopHat-junctions	complete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.444444444444444	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.698360655737705	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	0	1	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.666666666666667	#CC79A7
TopHat-junctions	TopHat-junctions	complete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.552631578947368	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.238493723849372	0.566096423017107	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.333333333333333	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.563934426229508	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.01	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.394736842105263	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.405775075987842	0.608087091757387	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.333333333333333	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.619672131147541	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.421052631578947	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	0 ds.[ 2,69] rem (n = 15613, n.ds = 643)	0.486318407960199	0.642301710730949	white
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	1 ds. 1 rem (n = 9, n.ds = 9)	0	0.333333333333333	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	1 ds.[ 2,69] rem (n = 305, n.ds = 305)	0	0.639344262295082	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	2 ds. 0 rem (n = 2, n.ds = 2)	NA	0	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	2 ds. 1 rem (n = 3, n.ds = 3)	0	0.333333333333333	#CC79A7
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	2 ds.[ 2,69] rem (n = 38, n.ds = 38)	0	0.421052631578947	#CC79A7
