method_name	method_col	method_pch	organism	threshold	TPR	L1
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.05	0.511627906976744	2 (n = 43)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.05	0.651162790697674	2 (n = 43)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.05	0.558139534883721	2 (n = 43)
featureCounts-exon	featureCounts-exon	complete	Human	0.05	0.604651162790698	2 (n = 43)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.05	0.511627906976744	2 (n = 43)
featureCounts-flat	featureCounts-flat	complete	Human	0.05	0.651162790697674	2 (n = 43)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	0.558139534883721	2 (n = 43)
kallisto	kallisto	complete	Human	0.05	0.604651162790698	2 (n = 43)
kallisto, incomplete	kallisto	incomplete	Human	0.05	0.302325581395349	2 (n = 43)
MISO	MISO	complete	Human	0.05	0.627906976744186	2 (n = 43)
MISO, incomplete	MISO	incomplete	Human	0.05	0.418604651162791	2 (n = 43)
SplicingGraph	SplicingGraph	complete	Human	0.05	0.627906976744186	2 (n = 43)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	0.488372093023256	2 (n = 43)
TopHat-junctions	TopHat-junctions	complete	Human	0.05	0.534883720930233	2 (n = 43)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.05	0.395348837209302	2 (n = 43)
casper	casper	complete	Human	0.1	0.418604651162791	2 (n = 43)
casper, incomplete	casper	incomplete	Human	0.1	0.418604651162791	2 (n = 43)
DEXSeq-default	DEXSeq-default	complete	Human	0.1	0.627906976744186	2 (n = 43)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Human	0.1	0.534883720930233	2 (n = 43)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Human	0.1	0.674418604651163	2 (n = 43)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Human	0.1	0.581395348837209	2 (n = 43)
featureCounts-exon	featureCounts-exon	complete	Human	0.1	0.604651162790698	2 (n = 43)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	0.511627906976744	2 (n = 43)
featureCounts-flat	featureCounts-flat	complete	Human	0.1	0.674418604651163	2 (n = 43)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	0.581395348837209	2 (n = 43)
kallisto	kallisto	complete	Human	0.1	0.651162790697674	2 (n = 43)
kallisto, incomplete	kallisto	incomplete	Human	0.1	0.325581395348837	2 (n = 43)
MISO	MISO	complete	Human	0.1	0.697674418604651	2 (n = 43)
MISO, incomplete	MISO	incomplete	Human	0.1	0.441860465116279	2 (n = 43)
SplicingGraph	SplicingGraph	complete	Human	0.1	0.627906976744186	2 (n = 43)
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	0.488372093023256	2 (n = 43)
TopHat-junctions	TopHat-junctions	complete	Human	0.1	0.581395348837209	2 (n = 43)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Human	0.1	0.395348837209302	2 (n = 43)
