method_name	method_col	method_pch	organism	threshold	L1	FDR	TPR	fill_color
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	1 ds. 1 nonds (n = 90)	0	0.6	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	1 ds.[ 2,17] nonds (n = 143)	0	0.58041958041958	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	2 ds. 0 nonds (n = 9)	0	0.555555555555556	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	2 ds. 1 nonds (n = 14)	0	0.357142857142857	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Human	0.1	2 ds.[ 2,17] nonds (n = 20)	0	0.6	#56B4E9
featureCounts-flat	featureCounts-flat	complete	Human	0.01	0 ds. 0 nonds (n = 7299)	0.173611111111111	0.691860465116279	white
featureCounts-flat	featureCounts-flat	complete	Human	0.01	0 ds. 1 nonds (n = 5735)	0.173611111111111	0.691860465116279	white
featureCounts-flat	featureCounts-flat	complete	Human	0.01	0 ds.[ 2,17] nonds (n = 7019)	0.411575562700965	0.612040133779264	white
featureCounts-flat	featureCounts-flat	complete	Human	0.01	1 ds. 0 nonds (n = 81)	0	0.691358024691358	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.01	1 ds. 1 nonds (n = 90)	0	0.622222222222222	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.01	1 ds.[ 2,17] nonds (n = 143)	0	0.622377622377622	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.01	2 ds. 0 nonds (n = 9)	0	0.777777777777778	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.01	2 ds. 1 nonds (n = 14)	0	0.571428571428571	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.01	2 ds.[ 2,17] nonds (n = 20)	0	0.55	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.05	0 ds. 0 nonds (n = 7299)	0.24390243902439	0.720930232558139	white
featureCounts-flat	featureCounts-flat	complete	Human	0.05	0 ds. 1 nonds (n = 5735)	0.290502793296089	0.738372093023256	white
featureCounts-flat	featureCounts-flat	complete	Human	0.05	0 ds.[ 2,17] nonds (n = 7019)	0.517073170731707	0.662207357859532	white
featureCounts-flat	featureCounts-flat	complete	Human	0.05	1 ds. 0 nonds (n = 81)	0	0.716049382716049	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.05	1 ds. 1 nonds (n = 90)	0	0.655555555555556	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.05	1 ds.[ 2,17] nonds (n = 143)	0	0.671328671328671	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.05	2 ds. 0 nonds (n = 9)	0	0.777777777777778	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.05	2 ds. 1 nonds (n = 14)	0	0.642857142857143	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.05	2 ds.[ 2,17] nonds (n = 20)	0	0.6	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.1	0 ds. 0 nonds (n = 7299)	0.305555555555556	0.726744186046512	white
featureCounts-flat	featureCounts-flat	complete	Human	0.1	0 ds. 1 nonds (n = 5735)	0.376190476190476	0.761627906976744	white
featureCounts-flat	featureCounts-flat	complete	Human	0.1	0 ds.[ 2,17] nonds (n = 7019)	0.577777777777778	0.698996655518395	white
featureCounts-flat	featureCounts-flat	complete	Human	0.1	1 ds. 0 nonds (n = 81)	0	0.753086419753086	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.1	1 ds. 1 nonds (n = 90)	0	0.677777777777778	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.1	1 ds.[ 2,17] nonds (n = 143)	0	0.685314685314685	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.1	2 ds. 0 nonds (n = 9)	0	0.777777777777778	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.1	2 ds. 1 nonds (n = 14)	0	0.642857142857143	#E69F00
featureCounts-flat	featureCounts-flat	complete	Human	0.1	2 ds.[ 2,17] nonds (n = 20)	0	0.65	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	0 ds. 0 nonds (n = 7299)	0.19047619047619	0.691860465116279	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	0 ds. 1 nonds (n = 5735)	0.161971830985915	0.691860465116279	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	0 ds.[ 2,17] nonds (n = 7019)	0.376712328767123	0.608695652173913	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	1 ds. 0 nonds (n = 81)	0	0.666666666666667	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	1 ds. 1 nonds (n = 90)	0	0.611111111111111	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	1 ds.[ 2,17] nonds (n = 143)	0	0.573426573426573	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	2 ds. 0 nonds (n = 9)	0	0.666666666666667	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	2 ds. 1 nonds (n = 14)	0	0.428571428571429	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.01	2 ds.[ 2,17] nonds (n = 20)	0	0.55	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	0 ds. 0 nonds (n = 7299)	0.261904761904762	0.720930232558139	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	0 ds. 1 nonds (n = 5735)	0.275280898876405	0.75	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	0 ds.[ 2,17] nonds (n = 7019)	0.488372093023256	0.662207357859532	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	1 ds. 0 nonds (n = 81)	0	0.703703703703704	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	1 ds. 1 nonds (n = 90)	0	0.633333333333333	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	1 ds.[ 2,17] nonds (n = 143)	0	0.636363636363636	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	2 ds. 0 nonds (n = 9)	0	0.666666666666667	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	2 ds. 1 nonds (n = 14)	0	0.428571428571429	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.05	2 ds.[ 2,17] nonds (n = 20)	0	0.6	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	0 ds. 0 nonds (n = 7299)	0.335106382978723	0.726744186046512	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	0 ds. 1 nonds (n = 5735)	0.365384615384615	0.767441860465116	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	0 ds.[ 2,17] nonds (n = 7019)	0.543046357615894	0.692307692307692	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	1 ds. 0 nonds (n = 81)	0	0.703703703703704	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	1 ds. 1 nonds (n = 90)	0	0.666666666666667	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	1 ds.[ 2,17] nonds (n = 143)	0	0.65034965034965	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	2 ds. 0 nonds (n = 9)	0	0.666666666666667	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	2 ds. 1 nonds (n = 14)	0	0.428571428571429	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Human	0.1	2 ds.[ 2,17] nonds (n = 20)	0	0.65	#E69F00
kallisto	kallisto	complete	Human	0.01	0 ds. 0 nonds (n = 7299)	0.242236024844721	0.709302325581395	white
kallisto	kallisto	complete	Human	0.01	0 ds. 1 nonds (n = 5735)	0.351351351351351	0.697674418604651	white
kallisto	kallisto	complete	Human	0.01	0 ds.[ 2,17] nonds (n = 7019)	0.577777777777778	0.635451505016722	white
kallisto	kallisto	complete	Human	0.01	1 ds. 0 nonds (n = 81)	0	0.679012345679012	#00FF00
kallisto	kallisto	complete	Human	0.01	1 ds. 1 nonds (n = 90)	0	0.655555555555556	#00FF00
kallisto	kallisto	complete	Human	0.01	1 ds.[ 2,17] nonds (n = 143)	0	0.636363636363636	#00FF00
kallisto	kallisto	complete	Human	0.01	2 ds. 0 nonds (n = 9)	0	0.555555555555556	#00FF00
kallisto	kallisto	complete	Human	0.01	2 ds. 1 nonds (n = 14)	0	0.571428571428571	#00FF00
kallisto	kallisto	complete	Human	0.01	2 ds.[ 2,17] nonds (n = 20)	0	0.55	#00FF00
kallisto	kallisto	complete	Human	0.05	0 ds. 0 nonds (n = 7299)	0.371980676328502	0.755813953488372	white
kallisto	kallisto	complete	Human	0.05	0 ds. 1 nonds (n = 5735)	0.504032258064516	0.715116279069767	white
kallisto	kallisto	complete	Human	0.05	0 ds.[ 2,17] nonds (n = 7019)	0.686274509803922	0.695652173913043	white
kallisto	kallisto	complete	Human	0.05	1 ds. 0 nonds (n = 81)	0	0.740740740740741	#00FF00
kallisto	kallisto	complete	Human	0.05	1 ds. 1 nonds (n = 90)	0	0.677777777777778	#00FF00
kallisto	kallisto	complete	Human	0.05	1 ds.[ 2,17] nonds (n = 143)	0	0.671328671328671	#00FF00
kallisto	kallisto	complete	Human	0.05	2 ds. 0 nonds (n = 9)	0	0.555555555555556	#00FF00
kallisto	kallisto	complete	Human	0.05	2 ds. 1 nonds (n = 14)	0	0.642857142857143	#00FF00
kallisto	kallisto	complete	Human	0.05	2 ds.[ 2,17] nonds (n = 20)	0	0.6	#00FF00
kallisto	kallisto	complete	Human	0.1	0 ds. 0 nonds (n = 7299)	0.454166666666667	0.761627906976744	white
kallisto	kallisto	complete	Human	0.1	0 ds. 1 nonds (n = 5735)	0.583870967741935	0.75	white
kallisto	kallisto	complete	Human	0.1	0 ds.[ 2,17] nonds (n = 7019)	0.736842105263158	0.719063545150502	white
kallisto	kallisto	complete	Human	0.1	1 ds. 0 nonds (n = 81)	0	0.753086419753086	#00FF00
kallisto	kallisto	complete	Human	0.1	1 ds. 1 nonds (n = 90)	0	0.677777777777778	#00FF00
kallisto	kallisto	complete	Human	0.1	1 ds.[ 2,17] nonds (n = 143)	0	0.713286713286713	#00FF00
kallisto	kallisto	complete	Human	0.1	2 ds. 0 nonds (n = 9)	0	0.555555555555556	#00FF00
kallisto	kallisto	complete	Human	0.1	2 ds. 1 nonds (n = 14)	0	0.785714285714286	#00FF00
kallisto	kallisto	complete	Human	0.1	2 ds.[ 2,17] nonds (n = 20)	0	0.6	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.01	0 ds. 0 nonds (n = 7299)	0.238993710691824	0.703488372093023	white
kallisto, incomplete	kallisto	incomplete	Human	0.01	0 ds. 1 nonds (n = 5735)	0.300578034682081	0.703488372093023	white
kallisto, incomplete	kallisto	incomplete	Human	0.01	0 ds.[ 2,17] nonds (n = 7019)	0.497354497354497	0.635451505016722	white
kallisto, incomplete	kallisto	incomplete	Human	0.01	1 ds. 0 nonds (n = 81)	0	0.407407407407407	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.01	1 ds. 1 nonds (n = 90)	0	0.455555555555556	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.01	1 ds.[ 2,17] nonds (n = 143)	0	0.482517482517482	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.01	2 ds. 0 nonds (n = 9)	0	0.333333333333333	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.01	2 ds. 1 nonds (n = 14)	0	0.142857142857143	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.01	2 ds.[ 2,17] nonds (n = 20)	0	0.2	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.05	0 ds. 0 nonds (n = 7299)	0.371980676328502	0.755813953488372	white
kallisto, incomplete	kallisto	incomplete	Human	0.05	0 ds. 1 nonds (n = 5735)	0.425233644859813	0.715116279069767	white
kallisto, incomplete	kallisto	incomplete	Human	0.05	0 ds.[ 2,17] nonds (n = 7019)	0.601941747572815	0.68561872909699	white
kallisto, incomplete	kallisto	incomplete	Human	0.05	1 ds. 0 nonds (n = 81)	0	0.469135802469136	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.05	1 ds. 1 nonds (n = 90)	0	0.511111111111111	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.05	1 ds.[ 2,17] nonds (n = 143)	0	0.538461538461538	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.05	2 ds. 0 nonds (n = 9)	0	0.333333333333333	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.05	2 ds. 1 nonds (n = 14)	0	0.214285714285714	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.05	2 ds.[ 2,17] nonds (n = 20)	0	0.35	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.1	0 ds. 0 nonds (n = 7299)	0.449579831932773	0.761627906976744	white
kallisto, incomplete	kallisto	incomplete	Human	0.1	0 ds. 1 nonds (n = 5735)	0.523985239852399	0.75	white
kallisto, incomplete	kallisto	incomplete	Human	0.1	0 ds.[ 2,17] nonds (n = 7019)	0.652960526315789	0.705685618729097	white
kallisto, incomplete	kallisto	incomplete	Human	0.1	1 ds. 0 nonds (n = 81)	0	0.481481481481481	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.1	1 ds. 1 nonds (n = 90)	0	0.522222222222222	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.1	1 ds.[ 2,17] nonds (n = 143)	0	0.573426573426573	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.1	2 ds. 0 nonds (n = 9)	0	0.444444444444444	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.1	2 ds. 1 nonds (n = 14)	0	0.214285714285714	#00FF00
kallisto, incomplete	kallisto	incomplete	Human	0.1	2 ds.[ 2,17] nonds (n = 20)	0	0.35	#00FF00
MISO	MISO	complete	Human	0.01	0 ds. 0 nonds (n = 7299)	0.21656050955414	0.715116279069767	white
MISO	MISO	complete	Human	0.01	0 ds. 1 nonds (n = 5735)	0.240506329113924	0.697674418604651	white
MISO	MISO	complete	Human	0.01	0 ds.[ 2,17] nonds (n = 7019)	0.461111111111111	0.648829431438127	white
MISO	MISO	complete	Human	0.01	1 ds. 0 nonds (n = 81)	0	0.740740740740741	#0072B2
MISO	MISO	complete	Human	0.01	1 ds. 1 nonds (n = 90)	0	0.666666666666667	#0072B2
MISO	MISO	complete	Human	0.01	1 ds.[ 2,17] nonds (n = 143)	0	0.629370629370629	#0072B2
MISO	MISO	complete	Human	0.01	2 ds. 0 nonds (n = 9)	0	0.777777777777778	#0072B2
MISO	MISO	complete	Human	0.01	2 ds. 1 nonds (n = 14)	0	0.571428571428571	#0072B2
MISO	MISO	complete	Human	0.01	2 ds.[ 2,17] nonds (n = 20)	0	0.6	#0072B2
MISO	MISO	complete	Human	0.05	0 ds. 0 nonds (n = 7299)	0.318918918918919	0.732558139534884	white
MISO	MISO	complete	Human	0.05	0 ds. 1 nonds (n = 5735)	0.389671361502347	0.755813953488372	white
MISO	MISO	complete	Human	0.05	0 ds.[ 2,17] nonds (n = 7019)	0.571725571725572	0.688963210702341	white
MISO	MISO	complete	Human	0.05	1 ds. 0 nonds (n = 81)	0	0.740740740740741	#0072B2
MISO	MISO	complete	Human	0.05	1 ds. 1 nonds (n = 90)	0	0.688888888888889	#0072B2
MISO	MISO	complete	Human	0.05	1 ds.[ 2,17] nonds (n = 143)	0	0.692307692307692	#0072B2
MISO	MISO	complete	Human	0.05	2 ds. 0 nonds (n = 9)	0	0.777777777777778	#0072B2
MISO	MISO	complete	Human	0.05	2 ds. 1 nonds (n = 14)	0	0.571428571428571	#0072B2
MISO	MISO	complete	Human	0.05	2 ds.[ 2,17] nonds (n = 20)	0	0.6	#0072B2
MISO	MISO	complete	Human	0.1	0 ds. 0 nonds (n = 7299)	0.383177570093458	0.767441860465116	white
MISO	MISO	complete	Human	0.1	0 ds. 1 nonds (n = 5735)	0.478764478764479	0.784883720930233	white
MISO	MISO	complete	Human	0.1	0 ds.[ 2,17] nonds (n = 7019)	0.646280991735537	0.71571906354515	white
MISO	MISO	complete	Human	0.1	1 ds. 0 nonds (n = 81)	0	0.740740740740741	#0072B2
MISO	MISO	complete	Human	0.1	1 ds. 1 nonds (n = 90)	0	0.688888888888889	#0072B2
MISO	MISO	complete	Human	0.1	1 ds.[ 2,17] nonds (n = 143)	0	0.713286713286713	#0072B2
MISO	MISO	complete	Human	0.1	2 ds. 0 nonds (n = 9)	0	0.777777777777778	#0072B2
MISO	MISO	complete	Human	0.1	2 ds. 1 nonds (n = 14)	0	0.714285714285714	#0072B2
MISO	MISO	complete	Human	0.1	2 ds.[ 2,17] nonds (n = 20)	0	0.65	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.01	0 ds. 0 nonds (n = 7299)	0.226415094339623	0.715116279069767	white
MISO, incomplete	MISO	incomplete	Human	0.01	0 ds. 1 nonds (n = 5735)	0.197368421052632	0.709302325581395	white
MISO, incomplete	MISO	incomplete	Human	0.01	0 ds.[ 2,17] nonds (n = 7019)	0.407294832826748	0.652173913043478	white
MISO, incomplete	MISO	incomplete	Human	0.01	1 ds. 0 nonds (n = 81)	0	0.493827160493827	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.01	1 ds. 1 nonds (n = 90)	0	0.488888888888889	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.01	1 ds.[ 2,17] nonds (n = 143)	0	0.517482517482518	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.01	2 ds. 0 nonds (n = 9)	0	0.444444444444444	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.01	2 ds. 1 nonds (n = 14)	0	0.357142857142857	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.01	2 ds.[ 2,17] nonds (n = 20)	0	0.45	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.05	0 ds. 0 nonds (n = 7299)	0.341968911917098	0.738372093023256	white
MISO, incomplete	MISO	incomplete	Human	0.05	0 ds. 1 nonds (n = 5735)	0.331632653061224	0.761627906976744	white
MISO, incomplete	MISO	incomplete	Human	0.05	0 ds.[ 2,17] nonds (n = 7019)	0.518604651162791	0.692307692307692	white
MISO, incomplete	MISO	incomplete	Human	0.05	1 ds. 0 nonds (n = 81)	0	0.506172839506173	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.05	1 ds. 1 nonds (n = 90)	0	0.522222222222222	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.05	1 ds.[ 2,17] nonds (n = 143)	0	0.587412587412587	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.05	2 ds. 0 nonds (n = 9)	0	0.444444444444444	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.05	2 ds. 1 nonds (n = 14)	0	0.357142857142857	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.05	2 ds.[ 2,17] nonds (n = 20)	0	0.45	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.1	0 ds. 0 nonds (n = 7299)	0.407079646017699	0.779069767441861	white
MISO, incomplete	MISO	incomplete	Human	0.1	0 ds. 1 nonds (n = 5735)	0.425531914893617	0.784883720930233	white
MISO, incomplete	MISO	incomplete	Human	0.1	0 ds.[ 2,17] nonds (n = 7019)	0.58766859344894	0.71571906354515	white
MISO, incomplete	MISO	incomplete	Human	0.1	1 ds. 0 nonds (n = 81)	0	0.555555555555556	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.1	1 ds. 1 nonds (n = 90)	0	0.533333333333333	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.1	1 ds.[ 2,17] nonds (n = 143)	0	0.657342657342657	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.1	2 ds. 0 nonds (n = 9)	0	0.444444444444444	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.1	2 ds. 1 nonds (n = 14)	0	0.428571428571429	#0072B2
MISO, incomplete	MISO	incomplete	Human	0.1	2 ds.[ 2,17] nonds (n = 20)	0	0.45	#0072B2
SplicingGraph	SplicingGraph	complete	Human	0.01	0 ds. 0 nonds (n = 7299)	0.180555555555556	0.686046511627907	white
SplicingGraph	SplicingGraph	complete	Human	0.01	0 ds. 1 nonds (n = 5735)	0.116279069767442	0.662790697674419	white
SplicingGraph	SplicingGraph	complete	Human	0.01	0 ds.[ 2,17] nonds (n = 7019)	0.337037037037037	0.59866220735786	white
SplicingGraph	SplicingGraph	complete	Human	0.01	1 ds. 0 nonds (n = 81)	0	0.716049382716049	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.01	1 ds. 1 nonds (n = 90)	0	0.622222222222222	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.01	1 ds.[ 2,17] nonds (n = 143)	0	0.601398601398601	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.01	2 ds. 0 nonds (n = 9)	0	0.666666666666667	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.01	2 ds. 1 nonds (n = 14)	0	0.571428571428571	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.01	2 ds.[ 2,17] nonds (n = 20)	0	0.6	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.05	0 ds. 0 nonds (n = 7299)	0.228395061728395	0.726744186046512	white
SplicingGraph	SplicingGraph	complete	Human	0.05	0 ds. 1 nonds (n = 5735)	0.222929936305732	0.709302325581395	white
SplicingGraph	SplicingGraph	complete	Human	0.05	0 ds.[ 2,17] nonds (n = 7019)	0.449275362318841	0.635451505016722	white
SplicingGraph	SplicingGraph	complete	Human	0.05	1 ds. 0 nonds (n = 81)	0	0.728395061728395	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.05	1 ds. 1 nonds (n = 90)	0	0.644444444444444	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.05	1 ds.[ 2,17] nonds (n = 143)	0	0.657342657342657	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.05	2 ds. 0 nonds (n = 9)	0	0.777777777777778	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.05	2 ds. 1 nonds (n = 14)	0	0.571428571428571	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.05	2 ds.[ 2,17] nonds (n = 20)	0	0.6	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.1	0 ds. 0 nonds (n = 7299)	0.258426966292135	0.767441860465116	white
SplicingGraph	SplicingGraph	complete	Human	0.1	0 ds. 1 nonds (n = 5735)	0.246987951807229	0.726744186046512	white
SplicingGraph	SplicingGraph	complete	Human	0.1	0 ds.[ 2,17] nonds (n = 7019)	0.508771929824561	0.655518394648829	white
SplicingGraph	SplicingGraph	complete	Human	0.1	1 ds. 0 nonds (n = 81)	0	0.740740740740741	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.1	1 ds. 1 nonds (n = 90)	0	0.677777777777778	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.1	1 ds.[ 2,17] nonds (n = 143)	0	0.671328671328671	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.1	2 ds. 0 nonds (n = 9)	0	0.777777777777778	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.1	2 ds. 1 nonds (n = 14)	0	0.571428571428571	#D55E00
SplicingGraph	SplicingGraph	complete	Human	0.1	2 ds.[ 2,17] nonds (n = 20)	0	0.6	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	0 ds. 0 nonds (n = 7299)	0.202702702702703	0.686046511627907	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	0 ds. 1 nonds (n = 5735)	0.103174603174603	0.656976744186046	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	0 ds.[ 2,17] nonds (n = 7019)	0.284552845528455	0.588628762541806	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	1 ds. 0 nonds (n = 81)	0	0.54320987654321	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	1 ds. 1 nonds (n = 90)	0	0.566666666666667	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	1 ds.[ 2,17] nonds (n = 143)	0	0.510489510489511	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	2 ds. 0 nonds (n = 9)	0	0.555555555555556	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	2 ds. 1 nonds (n = 14)	0	0.285714285714286	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.01	2 ds.[ 2,17] nonds (n = 20)	0	0.5	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	0 ds. 0 nonds (n = 7299)	0.239263803680982	0.720930232558139	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	0 ds. 1 nonds (n = 5735)	0.185430463576159	0.715116279069767	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	0 ds.[ 2,17] nonds (n = 7019)	0.41358024691358	0.635451505016722	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	1 ds. 0 nonds (n = 81)	0	0.617283950617284	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	1 ds. 1 nonds (n = 90)	0	0.622222222222222	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	1 ds.[ 2,17] nonds (n = 143)	0	0.552447552447552	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	2 ds. 0 nonds (n = 9)	0	0.555555555555556	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	2 ds. 1 nonds (n = 14)	0	0.428571428571429	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.05	2 ds.[ 2,17] nonds (n = 20)	0	0.5	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	0 ds. 0 nonds (n = 7299)	0.269230769230769	0.773255813953488	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	0 ds. 1 nonds (n = 5735)	0.253012048192771	0.720930232558139	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	0 ds.[ 2,17] nonds (n = 7019)	0.470430107526882	0.658862876254181	white
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	1 ds. 0 nonds (n = 81)	0	0.654320987654321	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	1 ds. 1 nonds (n = 90)	0	0.644444444444444	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	1 ds.[ 2,17] nonds (n = 143)	0	0.559440559440559	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	2 ds. 0 nonds (n = 9)	0	0.555555555555556	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	2 ds. 1 nonds (n = 14)	0	0.428571428571429	#D55E00
SplicingGraph, incomplete	SplicingGraph	incomplete	Human	0.1	2 ds.[ 2,17] nonds (n = 20)	0	0.5	#D55E00
TopHat-junctions	TopHat-junctions	complete	Human	0.01	0 ds. 0 nonds (n = 7299)	0.26241134751773	0.604651162790698	white
TopHat-junctions	TopHat-junctions	complete	Human	0.01	0 ds. 1 nonds (n = 5735)	0.280575539568345	0.581395348837209	white
