method_name	method_col	method_pch	organism	threshold	L1	FDR	TPR	fill_color
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.1	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.571428571428571	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.1	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.625	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.1	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.375	#56B4E9
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.148936170212766	0.45045045045045	white
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.072463768115942	0.512	white
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.191489361702128	0.513513513513513	white
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.3215859030837	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.457627118644068	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.535714285714286	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.1875	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.666666666666667	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.193181818181818	0.47972972972973	white
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.106666666666667	0.536	white
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.293103448275862	0.554054054054054	white
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.33920704845815	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.474576271186441	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.535714285714286	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.21875	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.227272727272727	0.497747747747748	white
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.126582278481013	0.552	white
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.338461538461538	0.581081081081081	white
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.348017621145374	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.474576271186441	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.535714285714286	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.25	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.125	#56B4E9
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#56B4E9
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.0753424657534247	0.608108108108108	white
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.129411764705882	0.592	white
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.267857142857143	0.554054054054054	white
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.594713656387665	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.542372881355932	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.642857142857143	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.71875	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.375	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.120743034055728	0.63963963963964	white
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.204081632653061	0.624	white
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.380281690140845	0.594594594594595	white
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.638766519823789	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.576271186440678	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.642857142857143	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.75	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.375	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.153623188405797	0.657657657657658	white
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.221153846153846	0.648	white
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.45	0.594594594594595	white
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.665198237885463	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.627118644067797	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.642857142857143	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.78125	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.375	#E69F00
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.0813559322033898	0.61036036036036	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.075	0.592	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.236363636363636	0.567567567567568	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.356828193832599	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.457627118644068	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.607142857142857	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.1875	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.123076923076923	0.641891891891892	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.133333333333333	0.624	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.343283582089552	0.594594594594595	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.383259911894273	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.474576271186441	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.607142857142857	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.1875	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.125	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.158045977011494	0.65990990990991	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.166666666666667	0.64	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.415584415584416	0.608108108108108	white
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.405286343612335	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.508474576271186	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.607142857142857	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.25	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.125	#E69F00
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#E69F00
kallisto	kallisto	complete	Drosophila	0.01	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.0677966101694915	0.619369369369369	white
kallisto	kallisto	complete	Drosophila	0.01	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.210526315789474	0.6	white
kallisto	kallisto	complete	Drosophila	0.01	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.459016393442623	0.445945945945946	white
kallisto	kallisto	complete	Drosophila	0.01	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.612334801762115	#00FF00
kallisto	kallisto	complete	Drosophila	0.01	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.525423728813559	#00FF00
kallisto	kallisto	complete	Drosophila	0.01	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.642857142857143	#00FF00
kallisto	kallisto	complete	Drosophila	0.01	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.6875	#00FF00
kallisto	kallisto	complete	Drosophila	0.01	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.375	#00FF00
kallisto	kallisto	complete	Drosophila	0.01	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.666666666666667	#00FF00
kallisto	kallisto	complete	Drosophila	0.05	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.119402985074627	0.664414414414414	white
kallisto	kallisto	complete	Drosophila	0.05	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.274336283185841	0.656	white
kallisto	kallisto	complete	Drosophila	0.05	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.507042253521127	0.472972972972973	white
kallisto	kallisto	complete	Drosophila	0.05	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.638766519823789	#00FF00
kallisto	kallisto	complete	Drosophila	0.05	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.559322033898305	#00FF00
kallisto	kallisto	complete	Drosophila	0.05	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.642857142857143	#00FF00
kallisto	kallisto	complete	Drosophila	0.05	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.71875	#00FF00
kallisto	kallisto	complete	Drosophila	0.05	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.375	#00FF00
kallisto	kallisto	complete	Drosophila	0.05	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#00FF00
kallisto	kallisto	complete	Drosophila	0.1	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.159779614325069	0.686936936936937	white
kallisto	kallisto	complete	Drosophila	0.1	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.348484848484849	0.688	white
kallisto	kallisto	complete	Drosophila	0.1	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.545454545454545	0.540540540540541	white
kallisto	kallisto	complete	Drosophila	0.1	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.665198237885463	#00FF00
kallisto	kallisto	complete	Drosophila	0.1	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.610169491525424	#00FF00
kallisto	kallisto	complete	Drosophila	0.1	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.642857142857143	#00FF00
kallisto	kallisto	complete	Drosophila	0.1	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.75	#00FF00
kallisto	kallisto	complete	Drosophila	0.1	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.375	#00FF00
kallisto	kallisto	complete	Drosophila	0.1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.0740740740740741	0.619369369369369	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.107142857142857	0.6	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.297872340425532	0.445945945945946	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.185022026431718	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.322033898305085	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.357142857142857	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.0625	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.333333333333333	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.137026239067055	0.666666666666667	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.166666666666667	0.64	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.368421052631579	0.486486486486487	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.215859030837004	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.372881355932203	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.428571428571429	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.09375	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.333333333333333	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.165760869565217	0.691441441441441	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.20952380952381	0.664	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.403225806451613	0.5	white
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.220264317180617	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.389830508474576	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.464285714285714	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.09375	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#00FF00
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.333333333333333	#00FF00
MISO	MISO	complete	Drosophila	0.01	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.103125	0.646396396396396	white
MISO	MISO	complete	Drosophila	0.01	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.173469387755102	0.648	white
MISO	MISO	complete	Drosophila	0.01	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.349206349206349	0.554054054054054	white
MISO	MISO	complete	Drosophila	0.01	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.647577092511013	#0072B2
MISO	MISO	complete	Drosophila	0.01	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.576271186440678	#0072B2
MISO	MISO	complete	Drosophila	0.01	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.678571428571429	#0072B2
MISO	MISO	complete	Drosophila	0.01	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.71875	#0072B2
MISO	MISO	complete	Drosophila	0.01	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.375	#0072B2
MISO	MISO	complete	Drosophila	0.01	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.666666666666667	#0072B2
MISO	MISO	complete	Drosophila	0.05	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.162087912087912	0.686936936936937	white
MISO	MISO	complete	Drosophila	0.05	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.254385964912281	0.68	white
MISO	MISO	complete	Drosophila	0.05	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.483516483516484	0.635135135135135	white
MISO	MISO	complete	Drosophila	0.05	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.704845814977974	#0072B2
MISO	MISO	complete	Drosophila	0.05	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.644067796610169	#0072B2
MISO	MISO	complete	Drosophila	0.05	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.714285714285714	#0072B2
MISO	MISO	complete	Drosophila	0.05	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.75	#0072B2
MISO	MISO	complete	Drosophila	0.05	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.375	#0072B2
MISO	MISO	complete	Drosophila	0.05	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#0072B2
MISO	MISO	complete	Drosophila	0.1	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.190231362467866	0.709459459459459	white
MISO	MISO	complete	Drosophila	0.1	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.348148148148148	0.704	white
MISO	MISO	complete	Drosophila	0.1	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.547826086956522	0.702702702702703	white
MISO	MISO	complete	Drosophila	0.1	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.709251101321586	#0072B2
MISO	MISO	complete	Drosophila	0.1	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.677966101694915	#0072B2
MISO	MISO	complete	Drosophila	0.1	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.75	#0072B2
MISO	MISO	complete	Drosophila	0.1	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.8125	#0072B2
MISO	MISO	complete	Drosophila	0.1	2 ds. 1 nonds (n = 8, n.ds = 8)	0	0.5	#0072B2
MISO	MISO	complete	Drosophila	0.1	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	1	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.01	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.10062893081761	0.644144144144144	white
MISO, incomplete	MISO	incomplete	Drosophila	0.01	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.111111111111111	0.64	white
MISO, incomplete	MISO	incomplete	Drosophila	0.01	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.254545454545455	0.554054054054054	white
MISO, incomplete	MISO	incomplete	Drosophila	0.01	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.220264317180617	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.01	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.389830508474576	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.01	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.571428571428571	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.01	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.0625	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.01	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.01	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.333333333333333	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.05	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.162087912087912	0.686936936936937	white
MISO, incomplete	MISO	incomplete	Drosophila	0.05	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.13265306122449	0.68	white
MISO, incomplete	MISO	incomplete	Drosophila	0.05	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.363636363636364	0.662162162162162	white
MISO, incomplete	MISO	incomplete	Drosophila	0.05	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.268722466960352	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.05	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.423728813559322	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.05	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.571428571428571	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.05	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.0625	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.05	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.05	2 ds.[ 2,20] nonds (n = 3, n.ds = 3)	0	0.333333333333333	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.1	0 ds. 0 nonds (n = 9615, n.ds = 444)	0.188144329896907	0.709459459459459	white
MISO, incomplete	MISO	incomplete	Drosophila	0.1	0 ds. 1 nonds (n = 3347, n.ds = 125)	0.190909090909091	0.712	white
MISO, incomplete	MISO	incomplete	Drosophila	0.1	0 ds.[ 2,20] nonds (n = 618, n.ds = 74)	0.426966292134831	0.689189189189189	white
MISO, incomplete	MISO	incomplete	Drosophila	0.1	1 ds. 0 nonds (n = 227, n.ds = 227)	0	0.268722466960352	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.1	1 ds. 1 nonds (n = 59, n.ds = 59)	0	0.457627118644068	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.1	1 ds.[ 2,20] nonds (n = 28, n.ds = 28)	0	0.571428571428571	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.1	2 ds. 0 nonds (n = 32, n.ds = 32)	0	0.09375	#0072B2
MISO, incomplete	MISO	incomplete	Drosophila	0.1	2 ds. 1 nonds (n = 8, n.ds = 8)	NA	0	#0072B2
