method_name	method_col	method_pch	organism	threshold	TPR	L1
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	0.533333333333333	2 ds. 1 rem (n = 15)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	0.2	2 ds. 1 rem (n = 15)
kallisto	kallisto	complete	Drosophila	0.05	0.6	2 ds. 1 rem (n = 15)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	0	2 ds. 1 rem (n = 15)
MISO	MISO	complete	Drosophila	0.05	0.533333333333333	2 ds. 1 rem (n = 15)
MISO, incomplete	MISO	incomplete	Drosophila	0.05	0	2 ds. 1 rem (n = 15)
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	0.533333333333333	2 ds. 1 rem (n = 15)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	0	2 ds. 1 rem (n = 15)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	0.533333333333333	2 ds. 1 rem (n = 15)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	0.2	2 ds. 1 rem (n = 15)
casper	casper	complete	Drosophila	0.1	0.466666666666667	2 ds. 1 rem (n = 15)
casper, incomplete	casper	incomplete	Drosophila	0.1	0.333333333333333	2 ds. 1 rem (n = 15)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.1	0.6	2 ds. 1 rem (n = 15)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.1	0.266666666666667	2 ds. 1 rem (n = 15)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.1	0.6	2 ds. 1 rem (n = 15)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.1	0.266666666666667	2 ds. 1 rem (n = 15)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.1	0.533333333333333	2 ds. 1 rem (n = 15)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	0.266666666666667	2 ds. 1 rem (n = 15)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	0.533333333333333	2 ds. 1 rem (n = 15)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	0.266666666666667	2 ds. 1 rem (n = 15)
kallisto	kallisto	complete	Drosophila	0.1	0.6	2 ds. 1 rem (n = 15)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	0	2 ds. 1 rem (n = 15)
MISO	MISO	complete	Drosophila	0.1	0.6	2 ds. 1 rem (n = 15)
MISO, incomplete	MISO	incomplete	Drosophila	0.1	0	2 ds. 1 rem (n = 15)
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	0.6	2 ds. 1 rem (n = 15)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	0	2 ds. 1 rem (n = 15)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	0.533333333333333	2 ds. 1 rem (n = 15)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	0.2	2 ds. 1 rem (n = 15)
casper	casper	complete	Drosophila	0.01	0.166666666666667	2 ds.[ 2,54] rem (n = 12)
casper, incomplete	casper	incomplete	Drosophila	0.01	0.25	2 ds.[ 2,54] rem (n = 12)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.01	0.5	2 ds.[ 2,54] rem (n = 12)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.01	0.5	2 ds.[ 2,54] rem (n = 12)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.01	0.583333333333333	2 ds.[ 2,54] rem (n = 12)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.01	0.583333333333333	2 ds.[ 2,54] rem (n = 12)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.01	0.5	2 ds.[ 2,54] rem (n = 12)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.01	0.5	2 ds.[ 2,54] rem (n = 12)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.01	0.583333333333333	2 ds.[ 2,54] rem (n = 12)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.01	0.583333333333333	2 ds.[ 2,54] rem (n = 12)
kallisto	kallisto	complete	Drosophila	0.01	0.416666666666667	2 ds.[ 2,54] rem (n = 12)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.01	0.25	2 ds.[ 2,54] rem (n = 12)
MISO	MISO	complete	Drosophila	0.01	0.5	2 ds.[ 2,54] rem (n = 12)
MISO, incomplete	MISO	incomplete	Drosophila	0.01	0.25	2 ds.[ 2,54] rem (n = 12)
SplicingGraph	SplicingGraph	complete	Drosophila	0.01	0.5	2 ds.[ 2,54] rem (n = 12)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.01	0.333333333333333	2 ds.[ 2,54] rem (n = 12)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.01	0.416666666666667	2 ds.[ 2,54] rem (n = 12)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.01	0.416666666666667	2 ds.[ 2,54] rem (n = 12)
casper	casper	complete	Drosophila	0.05	0.333333333333333	2 ds.[ 2,54] rem (n = 12)
casper, incomplete	casper	incomplete	Drosophila	0.05	0.333333333333333	2 ds.[ 2,54] rem (n = 12)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.05	0.75	2 ds.[ 2,54] rem (n = 12)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.05	0.666666666666667	2 ds.[ 2,54] rem (n = 12)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.05	0.833333333333333	2 ds.[ 2,54] rem (n = 12)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.05	0.583333333333333	2 ds.[ 2,54] rem (n = 12)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.05	0.583333333333333	2 ds.[ 2,54] rem (n = 12)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.05	0.666666666666667	2 ds.[ 2,54] rem (n = 12)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.05	0.666666666666667	2 ds.[ 2,54] rem (n = 12)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.05	0.583333333333333	2 ds.[ 2,54] rem (n = 12)
kallisto	kallisto	complete	Drosophila	0.05	0.5	2 ds.[ 2,54] rem (n = 12)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.05	0.333333333333333	2 ds.[ 2,54] rem (n = 12)
MISO	MISO	complete	Drosophila	0.05	0.666666666666667	2 ds.[ 2,54] rem (n = 12)
MISO, incomplete	MISO	incomplete	Drosophila	0.05	0.25	2 ds.[ 2,54] rem (n = 12)
SplicingGraph	SplicingGraph	complete	Drosophila	0.05	0.583333333333333	2 ds.[ 2,54] rem (n = 12)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.05	0.5	2 ds.[ 2,54] rem (n = 12)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.05	0.5	2 ds.[ 2,54] rem (n = 12)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.05	0.5	2 ds.[ 2,54] rem (n = 12)
casper	casper	complete	Drosophila	0.1	0.333333333333333	2 ds.[ 2,54] rem (n = 12)
casper, incomplete	casper	incomplete	Drosophila	0.1	0.333333333333333	2 ds.[ 2,54] rem (n = 12)
DEXSeq-default	DEXSeq-default	complete	Drosophila	0.1	0.75	2 ds.[ 2,54] rem (n = 12)
DEXSeq-default, incomplete	DEXSeq-default	incomplete	Drosophila	0.1	0.666666666666667	2 ds.[ 2,54] rem (n = 12)
DEXSeq-noaggreg	DEXSeq-noaggreg	complete	Drosophila	0.1	0.833333333333333	2 ds.[ 2,54] rem (n = 12)
DEXSeq-noaggreg, incomplete	DEXSeq-noaggreg	incomplete	Drosophila	0.1	0.666666666666667	2 ds.[ 2,54] rem (n = 12)
featureCounts-exon	featureCounts-exon	complete	Drosophila	0.1	0.666666666666667	2 ds.[ 2,54] rem (n = 12)
featureCounts-exon, incomplete	featureCounts-exon	incomplete	Drosophila	0.1	0.666666666666667	2 ds.[ 2,54] rem (n = 12)
featureCounts-flat	featureCounts-flat	complete	Drosophila	0.1	0.75	2 ds.[ 2,54] rem (n = 12)
featureCounts-flat, incomplete	featureCounts-flat	incomplete	Drosophila	0.1	0.666666666666667	2 ds.[ 2,54] rem (n = 12)
kallisto	kallisto	complete	Drosophila	0.1	0.583333333333333	2 ds.[ 2,54] rem (n = 12)
kallisto, incomplete	kallisto	incomplete	Drosophila	0.1	0.333333333333333	2 ds.[ 2,54] rem (n = 12)
MISO	MISO	complete	Drosophila	0.1	0.833333333333333	2 ds.[ 2,54] rem (n = 12)
MISO, incomplete	MISO	incomplete	Drosophila	0.1	0.416666666666667	2 ds.[ 2,54] rem (n = 12)
SplicingGraph	SplicingGraph	complete	Drosophila	0.1	0.75	2 ds.[ 2,54] rem (n = 12)
SplicingGraph, incomplete	SplicingGraph	incomplete	Drosophila	0.1	0.5	2 ds.[ 2,54] rem (n = 12)
TopHat-junctions	TopHat-junctions	complete	Drosophila	0.1	0.583333333333333	2 ds.[ 2,54] rem (n = 12)
TopHat-junctions, incomplete	TopHat-junctions	incomplete	Drosophila	0.1	0.5	2 ds.[ 2,54] rem (n = 12)
